#YY  ,MM ,DD ,hh ,mm ,WDIR, WSPD, GST  ,WVHT ,  DPD  , APD ,MWD ,  PRES , ATMP  ,WTMP , DEWP , VIS , TIDE
#yr  ,mo ,dy ,hr ,mn ,degT, m/s , m/s  ,   m ,  sec  , sec ,degT,   hPa , degC  ,degC , degC ,  mi ,   ft
2015,1,4,14,51,999,99.0,99.0,0.49,13.33,6.57,355,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,15,21,999,99.0,99.0,0.46,13.33,6.12,0,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,15,51,999,99.0,99.0,0.51,13.33,5.83,353,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,16,21,999,99.0,99.0,0.48,13.33,6.50,352,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,4,16,51,999,99.0,99.0,0.51,12.50,7.05,349,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,4,17,21,999,99.0,99.0,0.54,13.33,7.07,355,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,4,17,51,999,99.0,99.0,0.54,12.50,6.36,349,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,4,18,21,999,99.0,99.0,0.53,12.50,5.50,351,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,4,18,51,999,99.0,99.0,0.52,12.50,5.88,353,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,4,19,21,999,99.0,99.0,0.50,11.76,5.77,343,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,4,19,51,999,99.0,99.0,0.58,13.33,5.14,355,9999.0,999.0,14.4,999.0,99.0,99.00
2015,1,4,20,21,999,99.0,99.0,0.65,12.50,6.44,353,9999.0,999.0,14.4,999.0,99.0,99.00
2015,1,4,20,51,999,99.0,99.0,0.56,12.50,6.87,343,9999.0,999.0,14.5,999.0,99.0,99.00
2015,1,4,21,21,999,99.0,99.0,0.55,12.50,8.03,349,9999.0,999.0,14.5,999.0,99.0,99.00
2015,1,4,21,51,999,99.0,99.0,0.59,12.50,8.75,352,9999.0,999.0,14.5,999.0,99.0,99.00
2015,1,4,22,21,999,99.0,99.0,0.63,11.76,9.58,348,9999.0,999.0,14.6,999.0,99.0,99.00
2015,1,4,22,51,999,99.0,99.0,0.60,11.76,9.55,352,9999.0,999.0,14.7,999.0,99.0,99.00
2015,1,4,23,21,999,99.0,99.0,0.62,11.76,9.82,348,9999.0,999.0,14.6,999.0,99.0,99.00
2015,1,4,23,51,999,99.0,99.0,0.51,11.76,7.10,343,9999.0,999.0,14.5,999.0,99.0,99.00
2015,1,5,0,21,999,99.0,99.0,0.59,11.76,6.57,351,9999.0,999.0,14.5,999.0,99.0,99.00
2015,1,5,0,51,999,99.0,99.0,0.60,11.76,6.37,349,9999.0,999.0,14.5,999.0,99.0,99.00
2015,1,5,1,21,999,99.0,99.0,0.62,11.76,6.34,349,9999.0,999.0,14.4,999.0,99.0,99.00
2015,1,5,1,51,999,99.0,99.0,0.66,11.76,6.72,349,9999.0,999.0,14.4,999.0,99.0,99.00
2015,1,5,2,21,999,99.0,99.0,0.59,11.11,6.08,343,9999.0,999.0,14.4,999.0,99.0,99.00
2015,1,5,2,51,999,99.0,99.0,0.67,11.76,6.98,348,9999.0,999.0,14.4,999.0,99.0,99.00
2015,1,5,3,21,999,99.0,99.0,0.61,11.76,6.70,345,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,5,3,51,999,99.0,99.0,0.61,11.76,6.96,343,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,5,4,21,999,99.0,99.0,0.62,12.50,7.85,351,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,5,4,51,999,99.0,99.0,0.59,11.76,8.28,349,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,5,5,21,999,99.0,99.0,0.63,12.50,7.96,351,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,5,5,51,999,99.0,99.0,0.71,11.76,7.73,348,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,5,6,21,999,99.0,99.0,0.70,11.76,7.74,346,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,5,6,51,999,99.0,99.0,0.64,11.76,7.44,346,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,5,7,21,999,99.0,99.0,0.76,16.67,7.40,3,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,5,7,51,999,99.0,99.0,0.71,16.67,6.94,5,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,5,8,21,999,99.0,99.0,0.74,11.11,6.72,341,9999.0,999.0,14.3,999.0,99.0,99.00
2015,1,5,8,51,999,99.0,99.0,0.68,11.11,6.29,345,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,5,9,21,999,99.0,99.0,0.65,11.11,6.63,346,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,5,9,51,999,99.0,99.0,0.62,16.67,5.85,355,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,5,10,21,999,99.0,99.0,0.68,11.11,6.93,346,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,5,11,21,999,99.0,99.0,0.64,11.11,6.44,348,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,5,11,51,999,99.0,99.0,0.65,11.11,5.87,345,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,5,12,21,999,99.0,99.0,0.66,11.11,5.42,351,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,5,12,51,999,99.0,99.0,0.62,10.53,5.05,341,9999.0,999.0,14.2,999.0,99.0,99.00
2015,1,5,13,21,999,99.0,99.0,0.67,11.76,5.56,343,9999.0,999.0,14.1,999.0,99.0,99.00
