#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 03 05 07 56 999 99.0 99.0  0.83  9.88  9.02 342 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 08 26 999 99.0 99.0  0.90 10.53  9.58 346 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 08 56 999 99.0 99.0  0.92 11.11  9.76 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 09 26 999 99.0 99.0  0.82 11.76 10.00 353 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 09 56 999 99.0 99.0  0.79 10.53  9.42 343 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 10 26 999 99.0 99.0  0.80 11.11  9.40 349 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 10 56 999 99.0 99.0  0.78 10.53  9.23 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 11 26 999 99.0 99.0  0.84 10.53  9.44 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 11 56 999 99.0 99.0  0.84 10.53  9.66 343 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 12 26 999 99.0 99.0  0.90 11.76  9.57 353 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 12 56 999 99.0 99.0  0.86 10.53  9.20 345 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 13 26 999 99.0 99.0  0.93 10.53  9.47 346 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 13 56 999 99.0 99.0  0.81 10.53  9.19 348 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 05 14 26 999 99.0 99.0  0.81 10.53  9.16 346 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 14 56 999 99.0 99.0  0.78  9.88  9.03 343 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 15 26 999 99.0 99.0  0.78 11.11  9.20 349 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 15 56 999 99.0 99.0  0.78 10.53  9.35 346 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 05 16 26 999 99.0 99.0  0.74 11.11  9.01 348 9999.0 999.0  13.9 999.0 99.0 99.00
